
+Date,Amount,Category,Description,Department,Urgency,Complexity,AutoApprove,Approver,ApproverName,ApproverPosition,ApproverDepartment,SpendingLimit,RequireReceipt,ComplianceLimit
2023-07-25 14:02:22.879584,331.21,Marketing,Marketing expense on 2023-07-25,Operations,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2023-06-16 14:02:22.879584,234.9,Travel,Travel expense on 2023-06-16,Operations,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,500
2023-09-26 14:02:22.879584,84.2,Utilities,Utilities expense on 2023-09-26,HR,Medium,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-06-17 14:02:22.879584,374.41,Marketing,Marketing expense on 2023-06-17,IT,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2024-03-16 14:02:22.879584,419.21,Office Supplies,Office Supplies expense on 2024-03-16,HR,Medium,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,100
2023-07-16 14:02:22.879584,423.08,Miscellaneous,Miscellaneous expense on 2023-07-16,HR,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2024-05-04 14:02:22.879584,439.02,Meals,Meals expense on 2024-05-04,HR,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-07-22 14:02:22.879584,142.69,Miscellaneous,Miscellaneous expense on 2023-07-22,Operations,High,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-11-15 14:02:22.879584,271.41,Training,Training expense on 2023-11-15,HR,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2023-10-29 14:02:22.879584,463.96,Training,Training expense on 2023-10-29,IT,High,High,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2023-05-18 14:02:22.879584,226.44,Travel,Travel expense on 2023-05-18,Finance,Low,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-08-16 14:02:22.879584,108.14,Utilities,Utilities expense on 2023-08-16,Finance,High,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-09-30 14:02:22.879584,160.76,Travel,Travel expense on 2023-09-30,HR,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2023-11-23 14:02:22.879584,73.13,Training,Training expense on 2023-11-23,Operations,High,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2023-08-06 14:02:22.879584,295.86,Meals,Meals expense on 2023-08-06,Operations,High,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2023-08-12 14:02:22.879584,189.91,Equipment,Equipment expense on 2023-08-12,IT,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2023-12-18 14:02:22.879584,243.57,Training,Training expense on 2023-12-18,HR,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,300
2024-04-14 14:02:22.879584,283.93,Software,Software expense on 2024-04-14,IT,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,200
2023-08-15 14:02:22.879584,293.32,Marketing,Marketing expense on 2023-08-15,HR,Low,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2023-08-27 14:02:22.879584,245.32,Wifi,Wifi expense on 2023-08-27,Operations,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-07-16 14:02:22.879584,207.46,Training,Training expense on 2023-07-16,IT,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2024-01-15 14:02:22.879584,37.44,Wifi,Wifi expense on 2024-01-15,IT,High,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-05-16 14:02:22.879584,193.63,Training,Training expense on 2023-05-16,Finance,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2023-09-28 14:02:22.879584,371.97,Meals,Meals expense on 2023-09-28,Operations,Low,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-12-23 14:02:22.879584,343.24,Wifi,Wifi expense on 2023-12-23,IT,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-08-09 14:02:22.879584,393.53,Equipment,Equipment expense on 2023-08-09,Operations,Medium,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2024-05-06 14:02:22.879584,339.86,Office Supplies,Office Supplies expense on 2024-05-06,Operations,Medium,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,100
2024-01-23 14:02:22.879584,171.53,Office Supplies,Office Supplies expense on 2024-01-23,Finance,High,Medium,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,100
2023-06-18 14:02:22.879584,57.93,Miscellaneous,Miscellaneous expense on 2023-06-18,Finance,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2024-02-16 14:02:22.879584,301.91,Wifi,Wifi expense on 2024-02-16,IT,Medium,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,50
2024-02-21 14:02:22.879584,172.55,Training,Training expense on 2024-02-21,HR,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2024-04-06 14:02:22.879584,451.99,Utilities,Utilities expense on 2024-04-06,Operations,Medium,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2024-04-14 14:02:22.879584,490.35,Utilities,Utilities expense on 2024-04-14,HR,Low,High,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-06-04 14:02:22.879584,171.76,Software,Software expense on 2023-06-04,IT,Medium,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,200
2023-05-28 14:02:22.879584,470.73,Utilities,Utilities expense on 2023-05-28,Finance,Medium,Low,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-12-02 14:02:22.879584,137.9,Software,Software expense on 2023-12-02,Operations,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,200
2024-03-23 14:02:22.879584,211.46,Office Supplies,Office Supplies expense on 2024-03-23,Finance,Low,High,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,100
2023-10-09 14:02:22.879584,27.37,Maintenance,Maintenance expense on 2023-10-09,HR,Low,Low,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2023-11-05 14:02:22.879584,164.16,Marketing,Marketing expense on 2023-11-05,Operations,High,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-08-11 14:02:22.879584,465.87,Utilities,Utilities expense on 2023-08-11,HR,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2024-04-16 14:02:22.879584,130.83,Travel,Travel expense on 2024-04-16,IT,High,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2024-04-17 14:02:22.879584,338.43,Maintenance,Maintenance expense on 2024-04-17,IT,Medium,Medium,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2023-12-20 14:02:22.879584,45.42,Training,Training expense on 2023-12-20,Operations,High,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,300
2024-01-01 14:02:22.879584,395.43,Meals,Meals expense on 2024-01-01,IT,High,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,50
2024-03-20 14:02:22.879584,116.86,Training,Training expense on 2024-03-20,Finance,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,300
2023-08-12 14:02:22.879584,394.52,Meals,Meals expense on 2023-08-12,Finance,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,50
2023-09-02 14:02:22.879584,93.92,Wifi,Wifi expense on 2023-09-02,Operations,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2024-02-27 14:02:22.879584,161.8,Utilities,Utilities expense on 2024-02-27,Finance,High,Medium,True,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-09-09 14:02:22.879584,436.81,Training,Training expense on 2023-09-09,HR,Low,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,300
2023-07-12 14:02:22.879584,334.03,Travel,Travel expense on 2023-07-12,IT,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,500
2024-03-31 14:02:22.879584,164.3,Office Supplies,Office Supplies expense on 2024-03-31,IT,High,High,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2023-11-05 14:02:22.879584,52.85,Marketing,Marketing expense on 2023-11-05,Finance,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2023-06-13 14:02:22.879584,324.1,Meals,Meals expense on 2023-06-13,Operations,Low,Low,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2023-09-20 14:02:22.879584,306.43,Software,Software expense on 2023-09-20,HR,Low,High,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,200
2023-12-15 14:02:22.879584,13.21,Equipment,Equipment expense on 2023-12-15,Operations,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2023-10-16 14:02:22.879584,312.69,Miscellaneous,Miscellaneous expense on 2023-10-16,Operations,Medium,Medium,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-09-10 14:02:22.879584,34.85,Office Supplies,Office Supplies expense on 2023-09-10,HR,Medium,Medium,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,100
2024-04-17 14:02:22.879584,80.75,Office Supplies,Office Supplies expense on 2024-04-17,IT,High,Medium,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,100
2023-06-08 14:02:22.879584,141.6,Utilities,Utilities expense on 2023-06-08,IT,Low,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,200
2023-08-08 14:02:22.879584,281.89,Equipment,Equipment expense on 2023-08-08,HR,Medium,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,1000
2023-11-25 14:02:22.879584,190.0,Wifi,Wifi expense on 2023-11-25,Operations,Medium,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2023-07-02 14:02:22.879584,134.39,Wifi,Wifi expense on 2023-07-02,Operations,Low,Low,True,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2024-01-14 14:02:22.879584,388.87,Meals,Meals expense on 2024-01-14,IT,Medium,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2024-04-05 14:02:22.879584,180.87,Travel,Travel expense on 2024-04-05,HR,Medium,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,500
2023-10-17 14:02:22.879584,313.12,Training,Training expense on 2023-10-17,Finance,Medium,Low,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,True,300
2024-04-21 14:02:22.879584,14.44,Marketing,Marketing expense on 2024-04-21,IT,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2024-02-08 14:02:22.879584,299.66,Miscellaneous,Miscellaneous expense on 2024-02-08,HR,Medium,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-11-05 14:02:22.879584,434.21,Meals,Meals expense on 2023-11-05,IT,Low,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,50
2024-02-11 14:02:22.879584,302.86,Equipment,Equipment expense on 2024-02-11,Finance,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,1000
2024-04-24 14:02:22.879584,112.15,Utilities,Utilities expense on 2024-04-24,Finance,Medium,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-11-14 14:02:22.879584,30.96,Miscellaneous,Miscellaneous expense on 2023-11-14,HR,High,High,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,False,200
2023-08-08 14:02:22.879584,432.4,Office Supplies,Office Supplies expense on 2023-08-08,HR,High,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,100
2023-12-15 14:02:22.879584,211.0,Marketing,Marketing expense on 2023-12-15,Operations,Medium,Low,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2024-03-01 14:02:22.879584,348.78,Meals,Meals expense on 2024-03-01,Operations,High,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,True,50
2024-02-02 14:02:22.879584,496.5,Travel,Travel expense on 2024-02-02,HR,High,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2024-01-29 14:02:22.879584,201.76,Miscellaneous,Miscellaneous expense on 2024-01-29,Finance,Low,Low,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2023-07-28 14:02:22.879584,387.2,Maintenance,Maintenance expense on 2023-07-28,Operations,High,Medium,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,500
2024-04-20 14:02:22.879584,400.21,Marketing,Marketing expense on 2024-04-20,Finance,Low,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-05-19 14:02:22.879584,423.65,Office Supplies,Office Supplies expense on 2023-05-19,HR,High,Low,True,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,100
2023-08-31 14:02:22.879584,330.05,Miscellaneous,Miscellaneous expense on 2023-08-31,Finance,High,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2023-05-15 14:02:22.879584,470.87,Miscellaneous,Miscellaneous expense on 2023-05-15,HR,High,High,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2024-01-20 14:02:22.879584,218.29,Travel,Travel expense on 2024-01-20,IT,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,True,500
2024-01-02 14:02:22.879584,113.07,Marketing,Marketing expense on 2024-01-02,Finance,High,Medium,False,"{'Name': 'Charlie', 'Position': 'Director', 'Department': 'IT'}",Charlie,Director,IT,2000,True,1000
2023-07-27 14:02:22.879584,498.0,Miscellaneous,Miscellaneous expense on 2023-07-27,IT,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2024-01-15 14:02:22.879584,29.3,Equipment,Equipment expense on 2024-01-15,HR,Low,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2024-02-05 14:02:22.879584,439.33,Miscellaneous,Miscellaneous expense on 2024-02-05,Finance,Low,Medium,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-11-15 14:02:22.879584,97.63,Miscellaneous,Miscellaneous expense on 2023-11-15,Finance,Medium,Low,False,"{'Name': 'Bob', 'Position': 'Supervisor', 'Department': 'HR'}",Bob,Supervisor,HR,1500,False,200
2023-06-27 14:02:22.879584,273.42,Miscellaneous,Miscellaneous expense on 2023-06-27,Operations,Low,Medium,False,"{'Name': 'Eve', 'Position': 'Supervisor', 'Department': 'Finance'}",Eve,Supervisor,Finance,3000,False,200
2024-03-11 14:02:22.879584,228.14,Office Supplies,Office Supplies expense on 2024-03-11,IT,Medium,High,True,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,False,100
2024-03-04 14:02:22.879584,267.28,Miscellaneous,Miscellaneous expense on 2024-03-04,Operations,Low,Medium,False,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,200
2024-03-27 14:02:22.879584,446.05,Marketing,Marketing expense on 2024-03-27,Finance,Low,High,False,"{'Name': 'David', 'Position': 'Manager', 'Department': 'Operations'}",David,Manager,Operations,2500,True,1000
2023-08-14 14:02:22.879584,303.3,Office Supplies,Office Supplies expense on 2023-08-14,Operations,High,Low,True,"{'Name': 'Alice', 'Position': 'Manager', 'Department': 'Finance'}",Alice,Manager,Finance,1000,False,100
